gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
gk,ITTN,150.0,0.1,100,0.05082276584550124,6406904
gk,CTTN,150.0,0.1,100,4.9872627286047656e-5,1881896
gk,QTT,150.0,0.1,120,0.0009308010532169566,2475992
gk,ITTN,150.0,0.1,120,0.04291360325261778,7540472
gk,CTTN,150.0,0.1,120,2.302891348559471e-6,1972424
gk,QTT,150.0,0.1,140,2.5067360074184283e-6,2615640
gk,ITTN,150.0,0.1,140,0.03518210466681503,8528984
gk,CTTN,150.0,0.1,140,1.0941118814707251e-7,2054344
gk,QTT,150.0,0.1,160,7.01495573080285e-8,2666808
gk,ITTN,150.0,0.1,160,0.03638969856241241,9578584
gk,CTTN,150.0,0.1,160,4.5077638708447245e-9,2088456
gk,QTT,150.0,0.1,180,1.3288244213568124e-9,2731096
gk,ITTN,150.0,0.1,180,0.029210711955033553,10769880
gk,CTTN,150.0,0.1,180,8.466392281360886e-10,2119944
gk,QTT,150.0,0.1,200,8.350093782955182e-10,2742904
gk,ITTN,150.0,0.1,200,0.02559899718607144,11705336
gk,CTTN,150.0,0.1,200,7.231710472511823e-10,2129128
gk,QTT,150.0,0.0,20,4.589258459031219,1041176
gk,ITTN,150.0,0.0,20,16.327710259597012,1547768
gk,CTTN,150.0,0.0,20,1.194212078179415,981064
gk,QTT,150.0,0.0,40,4.565171316133592,1358168
gk,ITTN,150.0,0.0,40,19.385007951757213,2566680
gk,CTTN,150.0,0.0,40,0.822359299078011,1169480
gk,QTT,150.0,0.0,60,1.033526102220908,1585144
gk,ITTN,150.0,0.0,60,1.062883984342442,3520504
gk,CTTN,150.0,0.0,60,0.31442145234010005,1299368
gk,QTT,150.0,0.0,80,0.5003828048283647,1788504
gk,ITTN,150.0,0.0,80,0.28672522925078237,4205368
gk,CTTN,150.0,0.0,80,0.0014174418796758295,1404328
gk,QTT,150.0,0.0,100,0.461767547113635,1978744
gk,ITTN,150.0,0.0,100,0.13276793174279186,4387736
gk,CTTN,150.0,0.0,100,1.9253571370414316e-7,1510600
gk,QTT,150.0,0.0,120,0.24445999343588593,2121752
gk,ITTN,150.0,0.0,120,0.004561517954601924,4820696
gk,CTTN,150.0,0.0,120,3.034900260861901e-9,1590632
gk,QTT,150.0,0.0,140,0.05806343412782735,2168248
gk,ITTN,150.0,0.0,140,8.416512886063636e-5,5329016
gk,CTTN,150.0,0.0,140,2.1241269085986968e-9,1591944
gk,QTT,150.0,0.0,160,0.0013006860345506433,2194488
gk,ITTN,150.0,0.0,160,5.7402088842455396e-5,5687192
gk,CTTN,150.0,0.0,160,2.526421010748054e-9,1595880
gk,QTT,150.0,0.0,180,4.9804262237750726e-5,2224664
gk,ITTN,150.0,0.0,180,4.077595040680083e-5,5873496
gk,CTTN,150.0,0.0,180,2.345510916203027e-9,1594568
gk,QTT,150.0,0.0,200,7.696453027770928e-8,2253528
gk,ITTN,150.0,0.0,200,4.0236759809454726e-5,5923352
gk,CTTN,150.0,0.0,200,2.2114942656035805e-9,1594568
gk,QTT,150.0,1.0,20,0.07256840921179301,1327192
gk,ITTN,150.0,1.0,20,0.1398961288320769,1770808
gk,CTTN,150.0,1.0,20,0.011750189861518162,1200168
gk,QTT,150.0,1.0,40,0.0303991538635781,1792440
gk,ITTN,150.0,1.0,40,0.0413604093841349,3096728
gk,CTTN,150.0,1.0,40,0.0011171073634213395,1565704
gk,QTT,150.0,1.0,60,0.005092183880962169,2167672
gk,ITTN,150.0,1.0,60,0.03489418420261463,4298520
gk,CTTN,150.0,1.0,60,2.9632723674023813e-5,1854344
gk,QTT,150.0,1.0,80,0.00067313835474475,2436632
gk,ITTN,150.0,1.0,80,0.027926340082604847,5454392
gk,CTTN,150.0,1.0,80,1.0710605240245808e-6,2076072
gk,QTT,150.0,1.0,100,6.054886065629187e-5,2603256
gk,ITTN,150.0,1.0,100,0.05645261575554083,6607640
gk,CTTN,150.0,1.0,100,1.8711257662165628e-8,2184968
gk,QTT,150.0,1.0,120,1.2699883840826307e-6,2746264
gk,ITTN,150.0,1.0,120,0.06820487780924503,7923576
