gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
dcgf,QTT_Seq,200.0,2.0,10,0.19459204880402933,411288
dcgf,BTTN,200.0,2.0,10,0.15120722235131293,289192
dcgf,CTTN,200.0,2.0,10,0.026766675544867728,410456
dcgf,QTT_Int,200.0,2.0,10,0.9832710523073255,411288
dcgf,ITTN,200.0,2.0,10,0.8811693770399726,298520
dcgf,QTT_Seq,200.0,2.0,15,0.04534200669712276,548568
dcgf,BTTN,200.0,2.0,15,0.023318260968932133,326632
dcgf,CTTN,200.0,2.0,15,0.010335092449774149,548568
dcgf,QTT_Int,200.0,2.0,15,1.0696600337775144,546904
dcgf,ITTN,200.0,2.0,15,0.7877202535743593,367576
dcgf,QTT_Seq,200.0,2.0,20,0.01229102321984633,679192
dcgf,BTTN,200.0,2.0,20,0.0026273245597400415,357416
dcgf,CTTN,200.0,2.0,20,0.003654405493767755,679192
dcgf,QTT_Int,200.0,2.0,20,1.0265038498497132,676696
dcgf,ITTN,200.0,2.0,20,0.6179600810763354,430808
dcgf,QTT_Seq,200.0,2.0,25,0.0046098036889947475,808152
dcgf,BTTN,200.0,2.0,25,0.0008743478890689799,386536
dcgf,CTTN,200.0,2.0,25,0.001758327498709054,808152
dcgf,QTT_Int,200.0,2.0,25,0.8375055498086006,800664
dcgf,ITTN,200.0,2.0,25,0.5680245655732479,490712
dcgf,QTT_Seq,200.0,2.0,30,0.002777141474060883,937112
dcgf,BTTN,200.0,2.0,30,0.000571253647214534,415656
dcgf,CTTN,200.0,2.0,30,0.0016807870029757355,937112
dcgf,QTT_Int,200.0,2.0,30,0.6526571955646815,920472
dcgf,ITTN,200.0,2.0,30,0.4663900044780339,550616
dcgf,QTT_Seq,200.0,2.0,35,0.002163939828526828,1061880
dcgf,BTTN,200.0,2.0,35,0.0004471043751300251,445576
dcgf,CTTN,200.0,2.0,35,0.001461743293841447,1061880
dcgf,QTT_Int,200.0,2.0,35,0.45040261129008613,1041912
dcgf,ITTN,200.0,2.0,35,0.3579942178564426,609656
dcgf,QTT_Seq,200.0,2.0,40,0.0017989235435330773,1182520
dcgf,BTTN,200.0,2.0,40,0.00042432913146819455,474696
dcgf,CTTN,200.0,2.0,40,0.0009637660780709378,1182520
dcgf,QTT_Int,200.0,2.0,40,0.4057191117498634,1151736
dcgf,ITTN,200.0,2.0,40,0.273344460025193,667896
dcgf,QTT_Seq,200.0,2.0,45,0.0016882428935421356,1303160
dcgf,BTTN,200.0,2.0,45,0.0003190968773884091,503816
dcgf,CTTN,200.0,2.0,45,0.0007765649735883313,1303160
dcgf,QTT_Int,200.0,2.0,45,0.33282733928033376,1260728
dcgf,ITTN,200.0,2.0,45,0.2170535187685989,721976
dcgf,QTT_Seq,200.0,2.0,50,0.0011856100286606374,1423800
dcgf,BTTN,200.0,2.0,50,0.00011990547923478086,532936
dcgf,CTTN,200.0,2.0,50,0.00043663745527604844,1423800
dcgf,QTT_Int,200.0,2.0,50,0.22532470209080058,1371384
dcgf,ITTN,200.0,2.0,50,0.14011276248912452,776056
dcgf,QTT_Seq,200.0,2.0,55,0.0009912649726436411,1544440
dcgf,BTTN,200.0,2.0,55,0.0002239138279307769,562056
dcgf,CTTN,200.0,2.0,55,0.000666837518811142,1544440
dcgf,QTT_Int,200.0,2.0,55,0.18280301791024126,1482040
dcgf,ITTN,200.0,2.0,55,0.11796922376153417,830968
dcgf,QTT_Seq,200.0,2.0,60,0.001007271410052302,1665080
dcgf,BTTN,200.0,2.0,60,0.00022099897612855605,591176
dcgf,CTTN,200.0,2.0,60,0.0004042535331792177,1665080
dcgf,QTT_Int,200.0,2.0,60,0.12128118434916822,1586872
dcgf,ITTN,200.0,2.0,60,0.09480488182147466,884216
dcgf,QTT_Seq,200.0,5.0,5,0.2785052864526619,268816
dcgf,BTTN,200.0,5.0,5,0.3026878969261741,231584
dcgf,CTTN,200.0,5.0,5,0.23622420551411127,268816
dcgf,QTT_Int,200.0,5.0,5,0.40214610003817125,268816
dcgf,ITTN,200.0,5.0,5,0.39501809343878325,227600
dcgf,QTT_Seq,200.0,5.0,10,0.17438958541214075,411288
dcgf,BTTN,200.0,5.0,10,0.10106842210439342,289192
dcgf,CTTN,200.0,5.0,10,0.05605834407272702,410456
dcgf,QTT_Int,200.0,5.0,10,0.5037698628555444,411288
dcgf,ITTN,200.0,5.0,10,0.45200281502937883,298520
dcgf,QTT_Seq,200.0,5.0,15,0.049153181904549696,548568
dcgf,BTTN,200.0,5.0,15,0.02593692980046617,326632
dcgf,CTTN,200.0,5.0,15,0.014399995744588657,548568
dcgf,QTT_Int,200.0,5.0,15,0.5494159087931602,546072
dcgf,ITTN,200.0,5.0,15,0.3997417846040694,367576
dcgf,QTT_Seq,200.0,5.0,20,0.022072999848569128,679192
dcgf,BTTN,200.0,5.0,20,0.005179434415967499,357416
dcgf,CTTN,200.0,5.0,20,0.008669544064293964,677528
dcgf,QTT_Int,200.0,5.0,20,0.410663785729144,675864
dcgf,ITTN,200.0,5.0,20,0.31541960418729603,431640
dcgf,QTT_Seq,200.0,5.0,25,0.013204140792977945,808152
dcgf,BTTN,200.0,5.0,25,0.002463401506468886,386536
dcgf,CTTN,200.0,5.0,25,0.006322933814552146,808152
dcgf,QTT_Int,200.0,5.0,25,0.4301029787453746,800664
dcgf,ITTN,200.0,5.0,25,0.28151970453771363,491544
dcgf,QTT_Seq,200.0,5.0,30,0.0064686288701752675,937112
dcgf,BTTN,200.0,5.0,30,0.0013918128378887225,415656
dcgf,CTTN,200.0,5.0,30,0.0031400527807293544,937112
dcgf,QTT_Int,200.0,5.0,30,0.3156047367693112,922136
dcgf,ITTN,200.0,5.0,30,0.2404908136140319,550616
dcgf,QTT_Seq,200.0,5.0,35,0.006418539542055435,1061880
dcgf,BTTN,200.0,5.0,35,0.0012606866987493871,445576
dcgf,CTTN,200.0,5.0,35,0.003201000221161832,1061048
dcgf,QTT_Int,200.0,5.0,35,0.2921526188440738,1041912
dcgf,ITTN,200.0,5.0,35,0.18189711993529534,607992
dcgf,QTT_Seq,200.0,5.0,40,0.003848263654530444,1182520
dcgf,BTTN,200.0,5.0,40,0.0007029420865459095,474696
dcgf,CTTN,200.0,5.0,40,0.0012784784923333071,1182520
dcgf,QTT_Int,200.0,5.0,40,0.21416104879455913,1155064
dcgf,ITTN,200.0,5.0,40,0.13633775821283342,667896
dcgf,QTT_Seq,200.0,5.0,45,0.0026321169341123486,1303160
dcgf,BTTN,200.0,5.0,45,0.000752455829566792,503816
dcgf,CTTN,200.0,5.0,45,0.0010092261735807338,1303160
dcgf,QTT_Int,200.0,5.0,45,0.16017623201084677,1263224
dcgf,ITTN,200.0,5.0,45,0.10906714763122013,722808
dcgf,QTT_Seq,200.0,5.0,50,0.0034013706082347784,1423800
dcgf,BTTN,200.0,5.0,50,0.0008658602039922031,532936
dcgf,CTTN,200.0,5.0,50,0.0007970534443991476,1423800
dcgf,QTT_Int,200.0,5.0,50,0.11986591326203883,1371384
dcgf,ITTN,200.0,5.0,50,0.09607479599660718,776056
dcgf,QTT_Seq,200.0,5.0,55,0.002313190498178249,1544440
dcgf,BTTN,200.0,5.0,55,0.00046751066188826677,555400
dcgf,CTTN,200.0,5.0,55,0.0019675141021802023,1544440
dcgf,QTT_Int,200.0,5.0,55,0.07973108224818871,1477880
dcgf,ITTN,200.0,5.0,55,0.07000143533473603,830968
dcgf,QTT_Seq,200.0,5.0,60,0.001984125729540744,1665080
dcgf,BTTN,200.0,5.0,60,0.00033838150415557407,591176
dcgf,CTTN,200.0,5.0,60,0.000694432603993644,1665080
dcgf,QTT_Int,200.0,5.0,60,0.05952638890943749,1590200
dcgf,ITTN,200.0,5.0,60,0.03823712632831518,884216
dcgf,QTT_Seq,200.0,10.0,5,0.16704869405358214,268816
dcgf,BTTN,200.0,10.0,5,0.15684974666781976,231584
